🎡台湾,#genre#
702放映厅+迷茫看★士兵突击蓝光原版轮播7...,http://106.53.212.251/daili/bili.php?id=11344693
石头博士阿呆+蜡笔小新24h动画,http://106.53.212.251/daili/bili.php?id=11579951
F是益生菌+【一切随缘】动画，素质弹幕,http://106.53.212.251/daili/bili.php?id=27844
奥义大叔+【极致画质】经典粤语,http://106.53.212.251/daili/bili.php?id=21515763
有只社畜+【国语周】周星驰+林正英+喜剧+童...,http://106.53.212.251/daili/bili.php?id=2982619
看纳豆的魔鬼天使+永葆童真！国语DVD原版正...,http://106.53.212.251/daili/bili.php?id=23656786
tiger霸气哥+【霸气画质】终极三国,http://106.53.212.251/daili/bili.php?id=24445564
动画+中华小当家/中华一番+FH...,http://106.53.212.251/daili/bili.php?id=655291
熊猫5823589+周星驰成龙林正英王晶刘德...,http://106.53.212.251/daili/bili.php?id=21448296
康熙放映厅+康熙微服私访记1_3_刘罗锅,http://106.53.212.251/daili/bili.php?id=13374466
盐鸭爱跳舞+【动画】蜡笔小新剧场版哦~,http://106.53.212.251/daili/bili.php?id=22693306
班长lCc+【哆啦A梦】旧版全集,http://106.53.212.251/daili/bili.php?id=1717236
蕃薯粥煮好了+七十二家房客,http://106.53.212.251/daili/bili.php?id=23674204
初OvO心+雍正王朝九子夺嫡,http://106.53.212.251/daili/bili.php?id=21205932
大宋提刑官轮播+大宋提刑官直播有礼物的送点谢...,http://106.53.212.251/daili/bili.php?id=21546991
小肥菜菜+林正英+僵尸+女鬼+经典+高能+电...,http://106.53.212.251/daili/bili.php?id=5226265
杨西柚的鱼甘酱+【经典电影】武侠+动作+喜剧...,http://106.53.212.251/daili/bili.php?id=21008253
钮祜禄大卫+动画狂欢曲_芭比,http://106.53.212.251/daili/bili.php?id=662181
小小贤爱咸菜+高画质/命中注定我爱你+恶作剧...,http://106.53.212.251/daili/bili.php?id=15083950
龍燚君+名侦探柯南（动画）,http://106.53.212.251/daili/bili.php?id=181453
动画+野原新之助+蜡笔小新新番24小时...,http://106.53.212.251/daili/bili.php?id=21507503
小X讲电影+林正英+僵尸+经典+轮播,http://106.53.212.251/daili/bili.php?id=2624614
为了修改词条+桑P+09,http://106.53.212.251/daili/bili.php?id=656689
拜托请把我捡回家吧+你的专属粤语房间！！,http://106.53.212.251/daili/bili.php?id=2504003
爱吃板栗的板栗君+炊事班的故事,http://106.53.212.251/daili/bili.php?id=21974731
CHDream+铁齿铜牙纪晓岚+有片头片尾勿...,http://106.53.212.251/daili/bili.php?id=22665698
仙乐思小酒保+【少帅】东北王张作霖,http://106.53.212.251/daili/bili.php?id=21687882
一起来看包青天+【蓝光】+看看猴哥打妖怪！齐...,http://106.53.212.251/daili/bili.php?id=2803563
一副键盘+龙门镖局1.5弹幕版,http://106.53.212.251/daili/bili.php?id=3039437
阿固子+自看老剧（不看勿扰）,http://106.53.212.251/daili/bili.php?id=3639200
雨轩yuuxin+哆啦A梦新番+动画,http://106.53.212.251/daili/bili.php?id=482946
新番连载酱+蜡笔小新动画,http://106.53.212.251/daili/bili.php?id=23190944
云端树+一起看终极三国+,http://106.53.212.251/daili/bili.php?id=301629
秦武安君+【大秦帝国】超清+24小时轮播+大...,http://106.53.212.251/daili/bili.php?id=11259274
别让我失了体面+案发现场轮播,http://106.53.212.251/daili/bili.php?id=8566972
凹凸boy+欢乐一笑轮播~小品相声,http://106.53.212.251/daili/bili.php?id=50937
君凝+动画,http://106.53.212.251/daili/bili.php?id=14434
望天的狮子+新白娘子传奇。24小时经典轮播,http://106.53.212.251/daili/bili.php?id=5960549
不烦人先森+动画,http://106.53.212.251/daili/bili.php?id=279430
动画+樱桃小丸子,http://106.53.212.251/daili/bili.php?id=11392177
小僵尸っ+【24H捉鬼】,http://106.53.212.251/daili/bili.php?id=22033743
登台号令威严+红楼梦_不同步，模糊的，清晰度...,http://106.53.212.251/daili/bili.php?id=5568482
好物good+嘘！别闹！地球人就要来了……,http://106.53.212.251/daili/bili.php?id=8176121
电喵大战皮卡丘+戴上耳机，音乐,http://106.53.212.251/daili/bili.php?id=397138
卿尽我心+一起来追呀,http://106.53.212.251/daili/bili.php?id=23229305
两个娃的大大+经典电影，文明观影！喜欢的点个...,http://106.53.212.251/daili/bili.php?id=24551837
果冻萌布丁+【林正英】+经典+24H,http://106.53.212.251/daili/bili.php?id=82997
bili_大雨瓢泼+锵锵三人行+伴你入眠,http://106.53.212.251/daili/bili.php?id=23900339
雍正王朝放映员+【雍正王朝】未切边4:3原版...,http://106.53.212.251/daili/bili.php?id=23979200
hi_mi_tsu_+画画+游戏+看散人+听...,http://106.53.212.251/daili/bili.php?id=132688
犹见如初+怀旧经典,http://106.53.212.251/daili/bili.php?id=22145508
奔跑蜗牛ing+下饭神漫动画,http://106.53.212.251/daili/bili.php?id=11889224
动画+海绵宝宝+央配,http://106.53.212.251/daili/bili.php?id=4355330
风家三郎+【国语】动画,http://106.53.212.251/daili/bili.php?id=14901318
黑司祭们+请关灯后食用！,http://106.53.212.251/daili/bili.php?id=20768
2b8430127169cb8f+24H+神...,http://106.53.212.251/daili/bili.php?id=7251976
莓酱菌+大宋提刑官+神断狄仁杰+少年包青天轮...,http://106.53.212.251/daili/bili.php?id=23499588
坂田银时的老婆+【24h轮播】金粉世家,http://106.53.212.251/daili/bili.php?id=5749539
怀念林正英僵尸鬼片+僵尸鼻祖【林正英】经典鬼...,http://106.53.212.251/daili/bili.php?id=3091485
Danny乀+87版红楼梦+完整版剧情,http://106.53.212.251/daili/bili.php?id=8412120
迷你波板糖+人活着就是江湖，粤语频道,http://106.53.212.251/daili/bili.php?id=6758755
Stanlett+【医馆笑传.全集】经典搞笑...,http://106.53.212.251/daili/bili.php?id=21070400
白马飞飞520+高清+情景经典,http://106.53.212.251/daili/bili.php?id=1127105
telepathy+龙门快递,http://106.53.212.251/daili/bili.php?id=5111549
起名字就要长一点+《铁齿铜牙纪晓岚》24小时...,http://106.53.212.251/daili/bili.php?id=23989703
冷月BOSS+灵异事件簿_小北&浅浅,http://106.53.212.251/daili/bili.php?id=21586546
Sakura丶樱子+动画【中华小子2K有...,http://106.53.212.251/daili/bili.php?id=22948790
芋泥啵啵biubiubiu+宝莲灯前传_微笑...,http://106.53.212.251/daili/bili.php?id=22524461
野口丸子y+樱桃小丸子动画,http://106.53.212.251/daili/bili.php?id=23242774
然间爱上+王子变青蛙/忘记你记得爱情,http://106.53.212.251/daili/bili.php?id=3712061
重庆的火锅也太辣了吖+炊事班的故事123,http://106.53.212.251/daili/bili.php?id=7969075
bellekrow+马氏一家专场+++粤语,http://106.53.212.251/daili/bili.php?id=24191026
素材葫芦+【炊事班的故事】超清1_3部全剧_...,http://106.53.212.251/daili/bili.php?id=451038
小影轮播频道+下一站幸福命中注定我爱你恶作...,http://106.53.212.251/daili/bili.php?id=3042179
Kaina_1016+咱们裸熊！动画,http://106.53.212.251/daili/bili.php?id=11168667
浦衣摇光+终极一家循环播放.,http://106.53.212.251/daili/bili.php?id=23017862
碳烤木糖醇+我们爱超管~祖国昌盛_民族万岁!,http://106.53.212.251/daili/bili.php?id=15053669
一郭好于德云社+郭德纲于谦秦霄贤刘筱亭相声无...,http://106.53.212.251/daili/bili.php?id=23997936
KZ大叔+经典动画漫（推理、童年、灵异）,http://106.53.212.251/daili/bili.php?id=4089143
五代剑崎+Z++++X++++D,http://106.53.212.251/daili/bili.php?id=765452
哆啦A梦的壁橱+哆啦A梦·动画,http://106.53.212.251/daili/bili.php?id=14745943
黄余0791+黄余奇趣电影赏,http://106.53.212.251/daili/bili.php?id=10513567
大话先生77+【动画】下饭爆笑剧，乌龙派...,http://106.53.212.251/daili/bili.php?id=23383426
真堂廚+ANIRADI_LIVE_MAIN,http://106.53.212.251/daili/bili.php?id=3161

🚒咪咕,#genre#
刘亦菲,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8?zmid
古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8?zmid
成龙作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8?zmid
郭富城影院,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8?zmid
张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8?zmid
周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8?zmid
周星驰影院,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8?zmid
吴京作品集,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8?zmid
葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8?zmid
刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8?zmid
TVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8?zmid
古龙作品集,http://117.148.179.165/PLTV/88888888/224/3221231657/index.m3u8?zmid
金庸频道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8?zmid
每日科幻电影,http://117.148.179.165/PLTV/88888888/224/3221231568/index.m3u8?zmid
云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8?zmid
僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8?zmid
新片放映厅,http://117.148.179.165/PLTV/88888888/224/3221231640/index.m3u8?zmid
怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8?zmid
盗墓方法论,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8?zmid
午夜失眠剧场,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8?zmid
试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8?zmid
高能烧脑时刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8?zmid
杨幂作品集,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8?zmid
爱情公寓,http://117.148.179.165/PLTV/88888888/224/3221231583/index.m3u8?zmid
4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8?zmid
军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8?zmid
高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8?zmid
少林剧场,http://117.148.179.165/PLTV/88888888/224/3221231628/index.m3u8?zmid
红色谍战剧场,http://117.148.179.169/PLTV/88888888/224/3221231627/index.m3u8?zmid
神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8?zmid
黄金剧场,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8?zmid
追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8?zmid
经典贺岁片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8?zmid
每日荐影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8?zmid
武侠剧场,http://117.148.179.165/PLTV/88888888/224/3221231763/index.m3u8?zmid
喜剧联盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8?zmid
明星大片,http://117.169.124.37:6610/ysten-businessmobile/live/mingxingdp/yst.m3u8?zmid
4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8?zmid
体育足球,http://117.148.179.177/PLTV/88888888/224/3221231778/index.m3u8?zmid
周星驰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112/zmid
成龙电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890/zmid
张国荣电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526/zmid
吴京电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681368/zmid
郭富城电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330?zmid
古天乐电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610/zmid
刘德华电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648/zmid
周润发影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984/zmid
刘亦菲,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386/zmid
杨幂影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372?zmid
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313/zmid
经典影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751/zmid
金庸频道,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640?zmid
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952/zmid
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191/zmid
欢笑剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859/zmid
盗墓方法论,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181/zmid
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721/zmid
高能烧脑时刻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365/zmid
咪咪云上电影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337/zmid
恶作剧 牛人,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528230/zmid
咪咪暑期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692/zmid
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140/zmid
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517/zmid
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423/zmid
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678/zmid
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613/zmid
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830?zmid
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504/zmid
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558/zmid
神探狄仁杰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625574493/zmid
红色谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665/zmid
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662/zmid

🐷YY,#genre#
周星驰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=30633499
赌片 港片 动作,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=77869868
林正英鬼片500部,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353059120
林正英搞笑僵尸,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351505899
英叔全集电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353685311
【林正英】僵尸 鬼片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=30668277
【林正英】鬼片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34229877
【周星驰】经典搞笑堵片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353881242
【周星驰】电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=38670875
【周星驰】经典搞笑电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=30633499
周星驰电,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=38670875
成龙,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34460526
香港赌片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29900720
发哥赌神电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=39589923
英叔全集经典鬼片,http://106.53.212.251/daili/yy.php?id=1354869861
好片看不停,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=28205255
武侠经典电影 ,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353587611
铁齿铜牙YY鸭,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29249921
狄仁杰1-4部,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351755386
香港搞笑鬼片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352227227
动画片莽荒纪,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930977
狄仁杰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=36171593
电影 超好看,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29460894
【重案六组】破案神剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382660045
神探狄仁杰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=38338029
鬼吹灯全集,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1331686180
上海滩,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=79382500
亮剑,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353392400
天龙八部,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351814644
24小时蓝光片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24066336
【电影】超然巨作,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=26623173
经典电视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352795886
【电视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1453059740
电视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29216766
【电视剧】天下第一,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354780649
妞妞陪你看,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353507954
24H怀旧剧场,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1350562684
雍正王朝,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=26650882
金庸经典不间断,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354330541
鹿鼎记高清经典,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=28265277
一起来看电影吧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354210357
【动画】斗罗斗破超清,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=28796627
战争军事,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353426319
【重案六组】国产破案,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=33567888
神雕侠侣倚天屠龙,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351762426
天龙倚天笑傲,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351814644
《地下交通站》,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29907996
虐心情感剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353455515
TVB港剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=38525272
那些年[动画],http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351417866
生活情景剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=39360972
武侠玄幻,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=28099939
港剧悬疑破案,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=10425097
全职高手,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=26870427
隋唐英雄,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352475619
高分好看电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353312849
【绝版】经典搞笑,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=42932063
燕双鹰专场,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352227153
国产玄幻,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354143978
欧美科幻,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=37988782
【欧美电影】全程,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29170933
【科幻电影】24小时,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=14503914
【欧美电影】不间断,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382632937
顶级欧美电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24923327

🐆哔哩,#genre#
周星驰电影,http://106.53.212.251/daili/yy.php?id=38670875
成龙』,http://106.53.212.251/daili/yy.php?id=34460526
林正英鬼500部,http://106.53.212.251/daili/yy.php?id=1353059120
【林正英叔经典,http://106.53.212.251/daili/yy.php?id=1353685311
【林正英经典,http://106.53.212.251/daili/yy.php?id=1351505899
【林正英相亲 交友 聊,http://106.53.212.251/daili/yy.php?id=24066336
星卫电影台,http://106.53.212.251/daili/yy.php?id=29900720
林正英,http://106.53.212.251/daili/yy.php?id=1353507954
24H怀旧剧,http://106.53.212.251/daili/yy.php?id=1350562684
【爱情公寓】超清,http://106.53.212.251/daili/yy.php?id=38525272
【鹿鼎记】 高清经典,http://106.53.212.251/daili/yy.php?id=28265277
港片 赌片 动画喜剧,http://106.53.212.251/daili/yy.php?id=28751126
灵魂喜剧《地下交通站》,http://106.53.212.251/daili/yy.php?id=29907996
【少年包青天】经典悬疑,http://106.53.212.251/daili/yy.php?id=1382655207
【盗墓玄幻】,http://106.53.212.251/daili/yy.php?id=14503914
后宫一堆PS,http://106.53.212.251/daili/yy.php?id=1351517815
【新三国】萌儿陪看,http://106.53.212.251/daili/yy.php?id=29216766
康熙微服私访记-全集,http://106.53.212.251/daili/yy.php?id=30918390
【斗罗斗破】动画全,http://106.53.212.251/daili/yy.php?id=1353098382
雍正王朝』,http://106.53.212.251/daili/yy.php?id=26650882
【重案六组】,http://106.53.212.251/daili/yy.php?id=1382660045
帝艺港剧 悬疑 破案,http://106.53.212.251/daili/yy.php?id=1350670730
家有儿女,http://106.53.212.251/daili/yy.php?id=1353085648
发哥赌神电影系,http://106.53.212.251/daili/yy.php?id=39589923
你们的强哥,http://106.53.212.251/daili/yy.php?id=1352952473
纪晓岚专属,http://106.53.212.251/daili/yy.php?id=63826933
元芳你怎么看,http://106.53.212.251/daili/yy.php?id=1351755386
『神雕侠侣倚天屠龙,http://106.53.212.251/daili/yy.php?id=1351762426
『燕双鹰专场,http://106.53.212.251/daili/yy.php?id=1352227153
虐心情感剧』,http://106.53.212.251/daili/yy.php?id=1353455515
妞妞陪你看鬼片,http://106.53.212.251/daili/yy.php?id=1353507954
周星驰影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=38670875
【正英】英叔经典,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353685311
林正英】经典,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351505899
【林正】相亲 交友 聊,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24066336
星卫电影,http://data.3g.yy.com/live/hls/29900720/29900720

🔫埋堆堆,#genre#
七公主驾到『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561277675-1199561277675-5434860597135015936-2399122678806-10057-A-0-1.xs
鬼同你『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563477578-1199563477578-5444309108574388224-2399127078612-10057-A-0-1.xs
法证先锋是大宝贝『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561226091-1199561226091-5434639045542019072-2399122575638-10057-A-0-1.xs
爱·回家-经典TVB爱情故事『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563478941-1199563478941-5444314962614812672-2399127081338-10057-A-0-1.xs
护守关-港剧一家人『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563995872-1199563995872-5446535164354101248-2399128115200-10057-A-0-1.xs
巨轮-陈展鹏钟嘉欣联袂高分剧港剧『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563484986-1199563484986-5444340925692116992-2399127093428-10057-A-0-1.xs
荃加福禄寿探案·石敢当本当『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561181108-1199561181108-5434445845028143104-2399122485672-10057-A-0-1.xs
【秋香怒点唐伯虎】『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563481163-1199563481163-5444324506032144384-2399127085782-10057-A-0-1.xs?埋堆
师奶和师奶之间的故事『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563491091-1199563491091-5444367146467459072-2399127105638-10057-A-0-1.xs
食为奴·王祖蓝的嘴万绮雯的腿『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.xs
洪武三十二·陈键锋竟然在澡堂对马德钟『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561179151-1199561179151-5434437439777144832-2399122481758-10057-A-0-1.xs
EU超时任务『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.xs
巾帼枭雄之喋血长天『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561223732-1199561223732-5434628913714167808-2399122570920-10057-A-0-1.xs
平安谷之诡谷传说 平安谷的妇仇者联盟『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561245453-1199561245453-5434722204698804224-2399122614362-10057-A-0-1.xs
丫鬟大联盟-丫鬟们的传奇故事『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563479551-1199563479551-5444317582544863232-2399127082558-10057-A-0-1.xs
黄jin有罪-悬疑爱好聚集地『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199564003640-1199564003640-5446568527660056576-2399128130736-10057-A-0-1.xs
蒲松龄『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561217760-1199561217760-5434603264169476096-2399122558976-10057-A-0-1.xs
疑神疑鬼疑出轨『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563995848-1199563995848-5446535061274886144-2399128115152-10057-A-0-1.xs
TVB浪姐『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563478721-1199563478721-5444314017722007552-2399127080898-10057-A-0-1.xs
鱼跃在花见·张智霖 钉姐在卧底『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561185548-1199561185548-5434464914682937344-2399122494552-10057-A-0-1.xs
平安谷之诡谷传说『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561245453-1199561245453-5434722204698804224-2399122614362-10057-A-0-1.xs
王老虎找到爱情『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563478540-1199563478540-5444313240332926976-2399127080536-10057-A-0-1.xs
阿爷厨房第2季『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563493375-1199563493375-5444376956172763136-2399127110206-10057-A-0-1.xs
宝宝大过天-经典港片轮播『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563479483-1199563479483-5444317290487087104-2399127082422-10057-A-0-1.xs
封神榜-陈浩民版哪吒『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.xs
看孙悟空唐三藏取西经『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.xs
张卫健版西游记-当蜘蛛精看上了齐天大圣我是靓宝『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.xs
楚汉骄雄-我恨做皇后 但我做刘邦的皇后『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.xs
状王宋世杰-第二部-张达明大战黄子华『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.xs
林正英-殭尸道长2TVBaby『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199563479615-1199563479615-5444317857422770176-2399127082686-10057-A-0-1.xs?埋堆
天地争霸美猴王粤语版『埋堆』,http://txtest-xp2p.p2p.huya.com/src/1199561277686-1199561277686-5434860644379656192-2399122678828-10057-A-0-1.xs
